,global_unique_identifier,last_edited_date,taxonomic_order,category,common_name,scientific_name,subspecies_common_name,subspecies_scientific_name,observation_count,breeding_bird_atlas_code,breeding_bird_atlas_category,age_sex,country,country_code,state,state_code,county,county_code,iba_code,bcr_code,usfws_code,atlas_block,locality,locality_id,locality_type,latitude,longitude,observation_date,time_observations_started,observer_id,sampling_event_identifier,protocol_type,protocol_code,project_code,duration_minutes,effort_distance_km,effort_area_ha,number_observers,all_species_reported,group_identifier,has_media,approved,reviewed,reason,trip_comments,species_comments,v47,pelagic,legit,duplicate
709,URN:CornellLabOfOrnithology:EBIRD:OBS344468349,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-09-25,7:00:00,obsr160903,S25180164,Area,P23,EBIRD,720,NA,38.8498,8,1,G1417190,0,1,0,,,,NA,TRUE,0,
724,URN:CornellLabOfOrnithology:EBIRD:OBS346637956,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-09-26,7:00:00,obsr160903,S25334865,Area,P23,EBIRD,600,NA,38.4451,6,1,G1429352,0,1,0,,,,NA,TRUE,0,
698,URN:CornellLabOfOrnithology:EBIRD:OBS344929942,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-09-27,7:00:00,obsr160903,S25211387,Area,P23,EBIRD,600,NA,17.8062,6,1,G1419411,0,1,0,,,,NA,TRUE,0,
711,URN:CornellLabOfOrnithology:EBIRD:OBS346640100,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-09-28,7:00:00,obsr160903,S25334994,Area,P23,EBIRD,600,NA,38.4451,6,1,G1429349,0,1,0,,,,NA,TRUE,0,
710,URN:CornellLabOfOrnithology:EBIRD:OBS346653109,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-09-29,7:00:00,obsr160903,S25335747,Area,P23,EBIRD,720,NA,34.803,6,1,G1429345,0,1,0,,,,NA,TRUE,0,
719,URN:CornellLabOfOrnithology:EBIRD:OBS346658878,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-09-30,7:00:00,obsr160903,S25336137,Area,P23,EBIRD,660,NA,38.4451,6,1,G1429343,0,1,0,,,,NA,TRUE,0,
731,URN:CornellLabOfOrnithology:EBIRD:OBS346662684,46:45.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-01,7:00:00,obsr160903,S25336397,Area,P23,EBIRD,660,NA,38.4451,6,1,G1429342,0,1,0,,,,NA,TRUE,0,
740,URN:CornellLabOfOrnithology:EBIRD:OBS346668690,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-02,7:00:00,obsr160903,S25336682,Area,P23,EBIRD,660,NA,38.4451,6,1,G1429341,0,1,0,,,,NA,TRUE,0,
738,URN:CornellLabOfOrnithology:EBIRD:OBS346670280,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-03,7:00:00,obsr160903,S25336771,Area,P23,EBIRD,660,NA,38.4451,8,1,G1429338,0,1,0,,,,NA,TRUE,0,
735,URN:CornellLabOfOrnithology:EBIRD:OBS346673397,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-05,7:00:00,obsr160903,S25336974,Area,P23,EBIRD,660,NA,38.4451,6,1,G1429334,0,1,0,,,,NA,TRUE,0,
726,URN:CornellLabOfOrnithology:EBIRD:OBS346675144,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-06,7:00:00,obsr160903,S25337091,Area,P23,EBIRD,660,NA,38.4451,6,1,G1429333,0,1,0,,,,NA,TRUE,0,
729,URN:CornellLabOfOrnithology:EBIRD:OBS346702614,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-07,7:00:00,obsr160903,S25339003,Area,P23,EBIRD,660,NA,38.4451,6,1,G1429510,0,1,0,,,,NA,TRUE,0,
736,URN:CornellLabOfOrnithology:EBIRD:OBS346857249,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-08,7:00:00,obsr160903,S25349167,Area,P23,EBIRD,660,NA,38.4451,6,1,G1430274,0,1,0,,,,NA,TRUE,0,
732,URN:CornellLabOfOrnithology:EBIRD:OBS347012401,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-09,7:00:00,obsr160903,S25360160,Area,P23,EBIRD,660,NA,38.4451,6,1,G1431121,0,1,0,,,,NA,TRUE,0,
743,URN:CornellLabOfOrnithology:EBIRD:OBS349013903,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-10,7:00:00,obsr160903,S25491104,Area,P23,EBIRD,660,NA,38.4451,6,1,G1441652,0,1,0,,,,NA,TRUE,0,
728,URN:CornellLabOfOrnithology:EBIRD:OBS349016420,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-11,7:00:00,obsr160903,S25491291,Area,P23,EBIRD,660,NA,38.4451,6,1,G1441675,0,1,0,,,,NA,TRUE,0,
730,URN:CornellLabOfOrnithology:EBIRD:OBS347629067,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-12,7:00:00,obsr160903,S25399776,Area,P23,EBIRD,660,NA,38.4451,6,1,G1434548,0,1,0,,,,NA,TRUE,0,
727,URN:CornellLabOfOrnithology:EBIRD:OBS349017389,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-14,7:00:00,obsr160903,S25491359,Area,P23,EBIRD,660,NA,38.4451,6,1,G1441681,0,1,0,,,,NA,TRUE,0,
742,URN:CornellLabOfOrnithology:EBIRD:OBS348102324,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-15,7:00:00,obsr160903,S25432707,Area,P23,EBIRD,720,NA,38.4451,6,1,G1437163,0,1,0,,,,NA,TRUE,0,
737,URN:CornellLabOfOrnithology:EBIRD:OBS348245728,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-16,7:00:00,obsr160903,S25442358,Area,P23,EBIRD,660,NA,38.4451,6,1,G1437755,0,1,0,,,,NA,TRUE,0,
734,URN:CornellLabOfOrnithology:EBIRD:OBS348444273,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-17,7:00:00,obsr160903,S25455027,Area,P23,EBIRD,660,NA,38.4451,9,1,G1438792,0,1,0,,,,NA,TRUE,0,
739,URN:CornellLabOfOrnithology:EBIRD:OBS348673769,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-18,7:00:00,obsr160903,S25468975,Area,P23,EBIRD,660,NA,38.4451,6,1,G1479878,0,1,0,,,,NA,TRUE,0,
741,URN:CornellLabOfOrnithology:EBIRD:OBS349019230,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-19,7:00:00,obsr160903,S25491482,Area,P23,EBIRD,660,NA,38.4451,6,1,G1441693,0,1,0,,,,NA,TRUE,0,
733,URN:CornellLabOfOrnithology:EBIRD:OBS349026775,53:17.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2015-10-20,7:00:00,obsr160903,S25492054,Area,P23,EBIRD,660,NA,38.4451,6,1,G1441746,0,1,0,,,,NA,TRUE,0,
10,URN:CornellLabOfOrnithology:EBIRD:OBS401443971,10:28.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_007,NA,,,Pine Island,L3799478,P,50.975891,-127.728668,2016-05-11,3:06:00,obsr52199,S29579858,Incidental,P20,EBIRD,NA,NA,NA,1,0,,0,1,0,,"Historical protocol. <br />Submitted from eBird for iOS, version 1.1.5 Build 44",,NA,TRUE,0,
500,URN:CornellLabOfOrnithology:EBIRD:OBS402178077,36:20.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,Santa Barbara,US-CA-083,,32,,,Santa Barbara Island housing area,L4593297,P,33.480542,-119.029616,2016-05-13,9:00:00,obsr283594,S29621212,Stationary,P21,EBIRD,60,NA,NA,1,1,,0,1,1,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44","Two light gray doves, black collar band on necks. Flushed from near house tank.",NA,TRUE,0,
11,URN:CornellLabOfOrnithology:EBIRD:OBS406046592,14:32.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_006,NA,,,Triangle Island,L351675,H,50.86528,-129.08253,2016-05-13,13:10:00,obsr421808,S29839534,Incidental,P20,EBIRD,NA,NA,NA,1,0,,0,1,0,,,,NA,TRUE,0,
12,URN:CornellLabOfOrnithology:EBIRD:OBS403600461,58:46.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,6,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_007,NA,,,Pine Island,L3799478,P,50.975891,-127.728668,2016-05-15,1:38:00,obsr52199,S29697949,Incidental,P20,EBIRD,NA,NA,NA,1,0,,0,1,0,,"Historical protocol <br />Submitted from eBird for iOS, version 1.1.5 Build 44",,NA,TRUE,0,
499,URN:CornellLabOfOrnithology:EBIRD:OBS405111447,06:18.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,Santa Barbara,US-CA-083,,32,,,US-CA - 33.4812x-119.0308,L3248901,P,33.481172,-119.030846,2016-05-19,18:00:00,obsr283594,S29786056,Incidental,P20,EBIRD,NA,NA,NA,1,0,,0,1,1,,"Seen on hike back from NEF plot <br />Submitted from eBird for iOS, version 1.1.5 Build 44",Three birds seen near housing. Calling from shade house structure.,NA,TRUE,0,
501,URN:CornellLabOfOrnithology:EBIRD:OBS408785889,02:03.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,Santa Barbara,US-CA-083,US-CA_4698,32,,,Santa Barbara Island (SBA Co.),L109503,H,33.475842,-119.035716,2016-05-20,16:19:00,obsr561828,S30008043,Traveling,P22,EBIRD,12,0.161,NA,1,1,,0,1,1,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",In coreopsis by seed tables.,NA,TRUE,0,
15,URN:CornellLabOfOrnithology:EBIRD:OBS412642030,29:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_006,NA,,,Triangle Island,L351675,H,50.86528,-129.08253,2016-06-10,15:16:00,obsr52199,S30277941,Incidental,P20,EBIRD,NA,NA,NA,1,0,,0,1,0,,"All species reported. <br />Submitted from eBird for iOS, version 1.1.5 Build 44",,NA,TRUE,0,
17,URN:CornellLabOfOrnithology:EBIRD:OBS412827364,48:18.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_006,NA,,,Triangle Island,L351675,H,50.86528,-129.08253,2016-06-12,,obsr52199,S30290604,Historical,P62,EBIRD,NA,NA,NA,1,1,,0,1,0,,,,NA,TRUE,0,
13,URN:CornellLabOfOrnithology:EBIRD:OBS412642446,32:49.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_006,NA,,,Triangle Island,L351675,H,50.86528,-129.08253,2016-06-13,3:00:00,obsr52199,S30277974,Incidental,P20,EBIRD,NA,NA,NA,1,0,,0,1,0,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",,NA,TRUE,0,
16,URN:CornellLabOfOrnithology:EBIRD:OBS412643604,40:38.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_006,NA,,,Triangle Island,L351675,H,50.86528,-129.08253,2016-06-15,12:26:00,obsr52199,S30278057,Incidental,P20,EBIRD,NA,NA,NA,1,0,,0,1,0,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",,NA,TRUE,0,
14,URN:CornellLabOfOrnithology:EBIRD:OBS412644706,36:23.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_006,NA,,,Triangle Island,L351675,H,50.86528,-129.08253,2016-06-17,5:03:00,obsr52199,S30278112,Incidental,P20,EBIRD,NA,NA,NA,1,0,,0,1,0,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",,NA,TRUE,0,
19,URN:CornellLabOfOrnithology:EBIRD:OBS416650938,24:18.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_007,NA,,,Pine Island,L3799478,P,50.975891,-127.728668,2016-07-06,15:00:00,obsr52199,S30592826,Incidental,P20,EBIRD,NA,NA,NA,1,0,,0,1,0,,"Complete list. <br />Submitted from eBird for iOS, version 1.1.5 Build 44",,NA,TRUE,0,
24,URN:CornellLabOfOrnithology:EBIRD:OBS416870367,09:56.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_007,NA,,,Pine Island,L3799478,P,50.975891,-127.728668,2016-07-08,6:00:00,obsr52199,S30609237,Traveling,P22,EBIRD,849,1,NA,1,1,,0,1,0,,"All sp reported. <br />Submitted from eBird for iOS, version 1.1.5 Build 44",,NA,TRUE,0,
20,URN:CornellLabOfOrnithology:EBIRD:OBS417098014,23:52.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,10,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_007,NA,,,Pine Island,L3799478,P,50.975891,-127.728668,2016-07-09,2:30:00,obsr52199,S30624413,Incidental,P20,EBIRD,NA,NA,NA,1,0,,0,1,0,,"All species reported. <br />Submitted from eBird for iOS, version 1.1.5 Build 44",Group seen in forest gully behind grassy knoll.,NA,TRUE,0,
23,URN:CornellLabOfOrnithology:EBIRD:OBS417507222,22:03.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_007,NA,,,Pine Island,L3799478,P,50.975891,-127.728668,2016-07-11,3:00:00,obsr52199,S30653952,Incidental,P20,EBIRD,NA,NA,NA,1,0,,0,1,0,,"All species reported. <br />Submitted from eBird for iOS, version 1.1.5 Build 44",,NA,TRUE,0,
18,URN:CornellLabOfOrnithology:EBIRD:OBS417695977,45:05.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_007,NA,,,Pine Island,L3799478,P,50.975891,-127.728668,2016-07-12,1:22:00,obsr52199,S30667677,Incidental,P20,EBIRD,NA,NA,NA,1,0,,0,1,0,,"All species reported while engaged in seabird field work. <br />Submitted from eBird for iOS, version 1.1.5 Build 44",,NA,TRUE,0,
22,URN:CornellLabOfOrnithology:EBIRD:OBS417696009,45:09.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_007,NA,,,Pine Island,L3799478,P,50.975891,-127.728668,2016-07-12,1:22:00,obsr52199,S30667678,Incidental,P20,EBIRD,NA,NA,NA,1,0,,0,1,0,,"All species reported while engaged in seabird field work. <br />Submitted from eBird for iOS, version 1.1.5 Build 44",,NA,TRUE,0,
21,URN:CornellLabOfOrnithology:EBIRD:OBS417787456,17:07.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,Canada,CA,British Columbia,CA-BC,Mount Waddington,CA-BC-MW,CA-BC_007,NA,,,Pine Island,L3799478,P,50.975891,-127.728668,2016-07-13,2:04:00,obsr52199,S30675006,Traveling,P22,EBIRD,270,1,NA,1,1,,0,1,0,,"All species reported while engaged in seabird field work. <br />Submitted from eBird for iOS, version 1.1.5 Build 44",,NA,TRUE,0,
475,URN:CornellLabOfOrnithology:EBIRD:OBS421517023,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2016-08-03,8:20:00,obsr165452,S30957292,Traveling,P22,EBIRD,23,0.402,NA,1,1,,0,1,0,,"<br />Submitted from eBird for iOS, version 1.2.5 Build 73",,NA,TRUE,0,
502,URN:CornellLabOfOrnithology:EBIRD:OBS422666000,30:53.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,Santa Barbara,US-CA-083,,32,,,Ranger Housing/Cave Canyon Santa Barbara Island,L4040132,P,33.4796342,-119.0291786,2016-08-10,6:30:00,obsr300370,S31041985,Traveling,P22,EBIRD,30,0.805,NA,1,1,,0,1,1,,Overcast and calm. Temp 66 F. Larger scale of collapsing COGI in Cave Canyon.,"Location at tool shop, end of walking loop.",NA,TRUE,0,
752,URN:CornellLabOfOrnithology:EBIRD:OBS425072948,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,4,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2016-08-13,13:00:00,obsr160903,S31221232,Area,P23,EBIRD,300,NA,38.4451,4,1,G1895166,0,1,0,,,,NA,TRUE,0,
745,URN:CornellLabOfOrnithology:EBIRD:OBS425072765,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,4,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2016-08-14,7:00:00,obsr160903,S31221220,Area,P23,EBIRD,720,NA,38.4451,4,1,G1895165,0,1,0,,,,NA,TRUE,0,
746,URN:CornellLabOfOrnithology:EBIRD:OBS423625962,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,4,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2016-08-15,7:00:00,obsr160903,S31114040,Area,P23,EBIRD,720,NA,38.4451,4,1,G1885932,0,1,0,,,,NA,TRUE,0,
744,URN:CornellLabOfOrnithology:EBIRD:OBS425072586,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2016-08-16,7:00:00,obsr160903,S31221210,Area,P23,EBIRD,720,NA,38.4451,4,1,G1895164,0,1,0,,,,NA,TRUE,0,
757,URN:CornellLabOfOrnithology:EBIRD:OBS425071883,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,4,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2016-08-17,7:00:00,obsr160903,S31221155,Area,P23,EBIRD,720,NA,38.4451,4,1,G1895163,0,1,0,,,,NA,TRUE,0,
761,URN:CornellLabOfOrnithology:EBIRD:OBS425059369,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2016-08-18,7:00:00,obsr160903,S31220149,Area,P23,EBIRD,720,NA,38.4451,4,1,G1895143,0,1,0,,,,NA,TRUE,0,
751,URN:CornellLabOfOrnithology:EBIRD:OBS425058810,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2016-08-19,7:00:00,obsr160903,S31220107,Area,P23,EBIRD,720,NA,38.4451,4,1,G1895141,0,1,0,,,,NA,TRUE,0,
754,URN:CornellLabOfOrnithology:EBIRD:OBS425057288,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2016-08-20,7:00:00,obsr160903,S31220013,Area,P23,EBIRD,720,NA,38.4451,4,1,G1895167,0,1,0,,,,NA,TRUE,0,
755,URN:CornellLabOfOrnithology:EBIRD:OBS425055282,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2016-08-21,7:00:00,obsr160903,S31219833,Area,P23,EBIRD,720,NA,38.4451,4,1,G1895168,0,1,0,,,,NA,TRUE,0,
748,URN:CornellLabOfOrnithology:EBIRD:OBS424877467,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2016-08-22,7:00:00,obsr160903,S31207435,Area,P23,EBIRD,720,NA,32.3749,4,1,G1895093,0,1,0,,,,NA,TRUE,0,
